"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","test_rollback_public_collection","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_rollback","",""
"","1","test_type_inference[parameters51]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"Check datasets when one of the dataset has failed during the ingestion process.","1","test_check_datasets_fail_status","tests.unit.processing.schema_migration","Thu Apr 17 14:05:26 GMT 2025","passed","Thu Apr 17 14:05:26 GMT 2025","TestPublishRevisions","test_publish_revisions","",""
"","1220","test_extract_metadata","tests.unit.processing","Thu Apr 17 14:05:27 GMT 2025","passed","Thu Apr 17 14:05:28 GMT 2025","TestAddLabels","test_extract_metadata","",""
"","2","test_get_failure_slack_notification_message_with_missing_collection","tests.unit.processing","Thu Apr 17 14:05:30 GMT 2025","passed","Thu Apr 17 14:05:30 GMT 2025","","test_handle_error","",""
"","1","test_type_inference[parameters30]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"","1","test__validate_with_invalid_url__returns_none","tests.unit.backend.layers.utils","Thu Apr 17 14:03:41 GMT 2025","passed","Thu Apr 17 14:03:41 GMT 2025","TestCXGPubURL","test_uri","",""
"","1","test_type_inference[parameters61]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"
        Calling PUT /datasets/:dataset_id should fail with 403 Unauthorized
        if trying to upload to a published collection
        ","11","test__from_link__Not_Public","tests.unit.backend.layers.api","Thu Apr 17 14:03:28 GMT 2025","passed","Thu Apr 17 14:03:28 GMT 2025","TestPutLink","test_curation_api","",""
"","1","test_type_inference[parameters82]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"","0","test__link__OK[lab_website-https://www.google.com]","tests.unit.backend.layers.common","Thu Apr 17 14:03:33 GMT 2025","passed","Thu Apr 17 14:03:33 GMT 2025","","test_validation","",""
"A published fragment is used in the manifest, this will pass validation, the artifact will be copied to the
        new dataset version.","2","test_old_fragment","tests.unit.processing","Thu Apr 17 14:05:30 GMT 2025","passed","Thu Apr 17 14:05:30 GMT 2025","TestProcessValidateAtac","test_process_validate_atac","",""
"","4","test__update_collection__Not_Owner","tests.unit.backend.layers.api","Thu Apr 17 14:03:26 GMT 2025","passed","Thu Apr 17 14:03:26 GMT 2025","TestPatchCollectionID","test_curation_api","",""
"","3","test_delete_collection__does_not_exist","tests.unit.backend.layers.api","Thu Apr 17 14:03:29 GMT 2025","passed","Thu Apr 17 14:03:29 GMT 2025","TestCollectionDeletion","test_portal_api","",""
"
        Test restoring a previous version of a collection fails when there are no previous versions
        ","12","test__restore_previous_collection_version__no_previous_versions","tests.unit.backend.layers.business","Thu Apr 17 14:03:32 GMT 2025","passed","Thu Apr 17 14:03:32 GMT 2025","TestCollectionUtilities","test_business","",""
"","4","test__generate_s3_credentials__Not_Owner","tests.unit.backend.layers.api","Thu Apr 17 14:03:25 GMT 2025","passed","Thu Apr 17 14:03:25 GMT 2025","TestS3Credentials","test_curation_api","",""
"","9","test__collection_level_processing_status__PENDING","tests.unit.backend.layers.api","Thu Apr 17 14:03:25 GMT 2025","passed","Thu Apr 17 14:03:25 GMT 2025","TestGetCollections","test_curation_api","",""
"","40","test__convert_matrices_to_cxg_arrays__sparse_array_only_store_nonzeros","tests.unit.processing","Thu Apr 17 14:05:26 GMT 2025","passed","Thu Apr 17 14:05:26 GMT 2025","TestCxgGenerationUtils","test_cxg_generation_utils","",""
"cannot reupload a public published dataset","9","test__reupload_public_dataset__403","tests.unit.backend.layers.api","Thu Apr 17 14:03:30 GMT 2025","passed","Thu Apr 17 14:03:30 GMT 2025","TestCollectionPutUploadLink","test_portal_api","",""
"","55","test_get_dataset_version_4xx","tests.unit.backend.layers.api","Thu Apr 17 14:03:26 GMT 2025","passed","Thu Apr 17 14:03:26 GMT 2025","TestGetDatasetVersion","test_curation_api","",""
"","3","test__create_collection__strip_string_fields","tests.unit.backend.layers.api","Thu Apr 17 14:03:25 GMT 2025","passed","Thu Apr 17 14:03:25 GMT 2025","TestPostCollection","test_curation_api","",""
"","2","test__get_dtypes_and_schemas_of_dataframe__dtype_and_schema_returns_as_expected","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","TestTypeConversionUtils","test_type_conversion_utils","",""
"","14","test__get_public_collection__OK","tests.unit.backend.layers.api","Thu Apr 17 14:03:25 GMT 2025","passed","Thu Apr 17 14:03:25 GMT 2025","TestGetCollectionID","test_curation_api","",""
"
        Removing a dataset from a published collection should fail
        ","9","test_remove_dataset_from_published_collection_fail","tests.unit.backend.layers.business","Thu Apr 17 14:03:31 GMT 2025","passed","Thu Apr 17 14:03:31 GMT 2025","TestUpdateCollectionDatasets","test_business","",""
"","125","test__query_single_primary_dims__returns_200_and_correct_response","tests.unit.backend.wmg.api","Thu Apr 17 14:03:45 GMT 2025","passed","Thu Apr 17 14:03:45 GMT 2025","WmgApiV2Tests","test_v2","",""
"","0","test_type_inference[parameters6]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"
        Attempting to update a dataset with an invalid title raises an exception.
        ","4","test_update_dataset_artifact_metadata_invalid_title_error","tests.unit.backend.layers.business","Thu Apr 17 14:03:32 GMT 2025","passed","Thu Apr 17 14:03:32 GMT 2025","TestUpdateDataset","test_business","",""
"","0","test_filter_issues_with_openprs","tests.unit.scripts","Thu Apr 17 14:03:43 GMT 2025","passed","Thu Apr 17 14:03:43 GMT 2025","TestFilterIssues","test_zenhub_close","",""
"","2","test__list_collection_options__no_allow","tests.unit.backend.layers.api","Thu Apr 17 14:03:29 GMT 2025","passed","Thu Apr 17 14:03:29 GMT 2025","TestCollection","test_portal_api","",""
"","526","test__query_no_genes__returns_200_and_correct_response","tests.unit.backend.wmg.api","Thu Apr 17 14:03:43 GMT 2025","passed","Thu Apr 17 14:03:43 GMT 2025","WmgApiV2Tests","test_v2","",""
"
        Calling PUT /datasets/:dataset_id should fail with 403 Unauthorized
        if trying to upload to a published collection
        ","13","test__from_link__Not_Public","tests.unit.backend.layers.api","Thu Apr 17 14:03:28 GMT 2025","passed","Thu Apr 17 14:03:28 GMT 2025","TestPutManifest","test_curation_api","",""
"","445","test__schema4__filter_request_with_empty_criteria__excludes_comma_delimited_ethnicity_values","tests.unit.backend.wmg.api","Thu Apr 17 14:03:45 GMT 2025","passed","Thu Apr 17 14:03:45 GMT 2025","WmgApiV2Tests","test_v2","",""
"","45","test__create_h5ad_data_file__obs_and_var_index_names_specified_doesnt_exist_raises_exception","tests.unit.processing","Thu Apr 17 14:05:28 GMT 2025","passed","Thu Apr 17 14:05:28 GMT 2025","TestH5ADDataFile","test_h5ad_data_file","",""
"","0","test_type_inference[parameters89]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"Updating a dataset to add the optional fragment.","2","test_existing_dataset_with_fragment_added","tests.unit.processing","Thu Apr 17 14:05:30 GMT 2025","passed","Thu Apr 17 14:05:30 GMT 2025","TestProcessValidateAtac","test_process_validate_atac","",""
"
        Publish a collection as a non-owner returns 403
        ","6","test__publish_revision_as_not_owner__403","tests.unit.backend.layers.api","Thu Apr 17 14:03:30 GMT 2025","passed","Thu Apr 17 14:03:30 GMT 2025","TestPublishRevision","test_portal_api","",""
"","139","test_get_collection_dynamic_fields","tests.unit.backend.layers.api","Thu Apr 17 14:03:25 GMT 2025","passed","Thu Apr 17 14:03:25 GMT 2025","TestGetCollectionID","test_curation_api","",""
"","0","test_type_inference[parameters11]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"","17","test__update_collection_links__OK","tests.unit.backend.layers.api","Thu Apr 17 14:03:29 GMT 2025","passed","Thu Apr 17 14:03:29 GMT 2025","TestUpdateCollection","test_portal_api","",""
"","0","test__link__INVALID[protocol-://]","tests.unit.backend.layers.common","Thu Apr 17 14:03:32 GMT 2025","passed","Thu Apr 17 14:03:32 GMT 2025","","test_validation","",""
"","0","test__link__INVALID[doi-google.com]","tests.unit.backend.layers.common","Thu Apr 17 14:03:32 GMT 2025","passed","Thu Apr 17 14:03:32 GMT 2025","","test_validation","",""
"","41","test__get_collection__ok","tests.unit.backend.layers.api","Thu Apr 17 14:03:29 GMT 2025","passed","Thu Apr 17 14:03:29 GMT 2025","TestCollection","test_portal_api","",""
"","0","test_type_inference[parameters95]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"","4","test_update_metadata__current_dataset_version_bad_processing_status","tests.unit.processing","Thu Apr 17 14:05:27 GMT 2025","passed","Thu Apr 17 14:05:27 GMT 2025","TestUpdateMetadataHandler","test_dataset_metadata_update","",""
"","521","test__pipeline_fails_if_census_schema_version_unsupported","tests.unit.wmg_processing","Thu Apr 17 14:03:19 GMT 2025","passed","Thu Apr 17 14:03:19 GMT 2025","TestCubePipe","test_cube_pipeline","",""
"","10","test_create_empty_dataset_version_for_current_dataset__error_if_published","tests.unit.backend.layers.business","Thu Apr 17 14:03:31 GMT 2025","passed","Thu Apr 17 14:03:31 GMT 2025","TestUpdateCollectionDatasets","test_business","",""
"
        ProcessDownloadValidate should:
        1. Download the h5ad artifact
        2. Set DatasetStatusKey.H5AD DatasetValidationStatus.VALIDATING
        3. Validate the h5ad
        4. Set DatasetStatusKey.H5AD DatasetValidationStatus.VALID
        5. Set the DatasetStatusKey.RDS DatasetConversionStatus.SKIPPED accordingly
        6. upload the original file to S3

        ","5","test_process_download_validate_success","tests.unit.processing","Thu Apr 17 14:05:30 GMT 2025","passed","Thu Apr 17 14:05:30 GMT 2025","TestProcessValidateH5AD","test_process_validate_h5ad","",""
"A cellxgene public dataset url used for reingesting an h5ad must be an h5ad","10","test_reingest_published_atac_dataset__not_atac","tests.unit.backend.layers.business","Thu Apr 17 14:03:31 GMT 2025","passed","Thu Apr 17 14:03:31 GMT 2025","TestUpdateCollectionDatasets","test_business","",""
"","153","test__to_cxg__simple_anndata_no_corpora_and_dense","tests.unit.processing","Thu Apr 17 14:05:29 GMT 2025","passed","Thu Apr 17 14:05:29 GMT 2025","TestH5ADDataFile","test_h5ad_data_file","",""
"","11","test_update_metadata__raw_h5ad_updated","tests.unit.processing","Thu Apr 17 14:05:27 GMT 2025","passed","Thu Apr 17 14:05:27 GMT 2025","TestUpdateMetadataHandler","test_dataset_metadata_update","",""
"
        Attempting to set the order of the datasets in a collection version with a list of different length should fail.
        ","5","test_set_collection_version_datasets_order_length_fail","tests.unit.backend.layers.business","Thu Apr 17 14:03:31 GMT 2025","passed","Thu Apr 17 14:03:31 GMT 2025","TestSetCollectionVersionDatasetsOrder","test_business","",""
"","5","test__update_collection_remove_doi_deletes_metadata","tests.unit.backend.layers.api","Thu Apr 17 14:03:29 GMT 2025","passed","Thu Apr 17 14:03:29 GMT 2025","TestUpdateCollection","test_portal_api","",""
"","384","test__query_all_indexed_dims_multi_valued__returns_correct_result","tests.unit.backend.wmg.api.common","Thu Apr 17 14:03:15 GMT 2025","passed","Thu Apr 17 14:03:15 GMT 2025","ExpressionDotPlotTest","test_expression_dotplot","",""
"","1","test_invalid_characters_in_field[text\x1f]","tests.unit.backend.layers.common","Thu Apr 17 14:03:33 GMT 2025","passed","Thu Apr 17 14:03:33 GMT 2025","","test_validation","",""
"","1","test_type_inference[parameters31]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"","1","test_type_inference[parameters75]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"
        Reupload a published dataset during a revision
        ","11","test__reupload_published_dataset_during_revision__202","tests.unit.backend.layers.api","Thu Apr 17 14:03:30 GMT 2025","passed","Thu Apr 17 14:03:30 GMT 2025","TestCollectionPutUploadLink","test_portal_api","",""
"","11","test__get_all_datasets_for_index","tests.unit.backend.layers.api","Thu Apr 17 14:03:30 GMT 2025","passed","Thu Apr 17 14:03:30 GMT 2025","TestDataset","test_portal_api","",""
"","19","test_update_cxg","tests.unit.processing","Thu Apr 17 14:05:27 GMT 2025","passed","Thu Apr 17 14:05:27 GMT 2025","TestDatasetMetadataUpdaterWorker","test_dataset_metadata_update","",""
"
        Updating a collection version with a DOI change IF there is a dataset in non-finalized status should fail
        ","20","test_update_published_collection_fail__dataset_status_pending","tests.unit.backend.layers.business","Thu Apr 17 14:03:31 GMT 2025","passed","Thu Apr 17 14:03:31 GMT 2025","TestUpdateCollection","test_business","",""
"Test that the create_atac_artifact method creates an artifact for the fragment.","1","test_fragment","tests.unit.processing","Thu Apr 17 14:05:30 GMT 2025","passed","Thu Apr 17 14:05:30 GMT 2025","TestCreateAtacArtifact","test_process_validate_atac","",""
"
        Calling PUT /datasets/:dataset_id  should fail if version IDs are used for unpublished collections or
        for referencing datasets
        ","10","test_from_link__403","tests.unit.backend.layers.api","Thu Apr 17 14:03:28 GMT 2025","passed","Thu Apr 17 14:03:28 GMT 2025","TestPutManifestATAC","test_curation_api","",""
"","0","test__link__INVALID[doi-.com]","tests.unit.backend.layers.common","Thu Apr 17 14:03:32 GMT 2025","passed","Thu Apr 17 14:03:32 GMT 2025","","test_validation","",""
"
        Successfully parses a properly formatted XML tree for gene information
        ","1","test_correct_parse_xml_tree","tests.unit.backend.layers.api","Thu Apr 17 14:03:28 GMT 2025","passed","Thu Apr 17 14:03:28 GMT 2025","GeneInfoAPIv1Tests","test_gene_info","",""
"","1","test_type_inference[parameters92]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"","444","test__schema4__filter_request_with_nonempty_criteria__excludes_comma_delimited_ethnicity_values","tests.unit.backend.wmg.api","Thu Apr 17 14:03:45 GMT 2025","passed","Thu Apr 17 14:03:46 GMT 2025","WmgApiV2Tests","test_v2","",""
"","1","test__link__OK[lab_website-http://somewhere.org/path/?abcd=123]","tests.unit.backend.layers.common","Thu Apr 17 14:03:33 GMT 2025","passed","Thu Apr 17 14:03:33 GMT 2025","","test_validation","",""
"","0","test__link__OK[doi-http://somewhere.org/path/?abcd=123]","tests.unit.backend.layers.common","Thu Apr 17 14:03:33 GMT 2025","passed","Thu Apr 17 14:03:33 GMT 2025","","test_validation","",""
"
        When publishing an auto_version, do NOT cleanup dataset versions from an open revision
        ","22","test_publish_version_cleanup_with_auto_version","tests.unit.backend.layers.business","Thu Apr 17 14:03:32 GMT 2025","passed","Thu Apr 17 14:03:32 GMT 2025","TestCollectionOperations","test_business","",""
"","0","test_anndata_validation_failure[{""anndata"": 1234}]","tests.unit.backend.common","Thu Apr 17 14:03:41 GMT 2025","passed","Thu Apr 17 14:03:41 GMT 2025","","test_manifest","",""
"","1","test_delete_artifacts_with_rdev_prefix","tests.unit.backend.layers.business","Thu Apr 17 14:03:31 GMT 2025","passed","Thu Apr 17 14:03:31 GMT 2025","TestDeleteDataset","test_business","",""
"","0","test__link__INVALID[other-https://]","tests.unit.backend.layers.common","Thu Apr 17 14:03:33 GMT 2025","passed","Thu Apr 17 14:03:33 GMT 2025","","test_validation","",""
"","5","test__post_collection_fails_with_extra_fields","tests.unit.backend.layers.api","Thu Apr 17 14:03:29 GMT 2025","passed","Thu Apr 17 14:03:29 GMT 2025","TestCollection","test_portal_api","",""
"","2","test_report","tests.unit.processing.schema_migration","Thu Apr 17 14:05:26 GMT 2025","passed","Thu Apr 17 14:05:26 GMT 2025","","test_report","",""
"","77","test__filter_request_with_filter_dims__returns_valid_filter_dims__base_case","tests.unit.backend.wmg.api","Thu Apr 17 14:03:18 GMT 2025","passed","Thu Apr 17 14:03:18 GMT 2025","WmgApiV2Tests","test_v2","",""
"
        Calling DELETE /collections/:collection_id/datasets/:dataset_id should return a 403 in all cases with auth
        credentials, and a 401 without auth credentials
        ","16","test__delete_dataset_by_version_id","tests.unit.backend.layers.api","Thu Apr 17 14:03:26 GMT 2025","passed","Thu Apr 17 14:03:26 GMT 2025","TestDeleteDataset","test_curation_api","",""
"
        Calling PUT /datasets/:dataset_id should succeed if a valid link is uploaded by the owner of the collection or
        a super curator
        ","44","test__new_from_link__OK","tests.unit.backend.layers.api","Thu Apr 17 14:03:28 GMT 2025","passed","Thu Apr 17 14:03:28 GMT 2025","TestPutLink","test_curation_api","",""
"","1","test_type_inference[parameters60]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"","7","test__remove_collection__consortia__OK","tests.unit.backend.layers.api","Thu Apr 17 14:03:26 GMT 2025","passed","Thu Apr 17 14:03:26 GMT 2025","TestPatchCollectionID","test_curation_api","",""
"","1","test_type_inference[parameters73]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"
        Publishing a version with a dataset added should succeed
        ","26","test_publish_version_with_added_dataset_ok","tests.unit.backend.layers.business","Thu Apr 17 14:03:32 GMT 2025","passed","Thu Apr 17 14:03:32 GMT 2025","TestCollectionOperations","test_business","",""
"","5","test_delete_collection_version__already_deleted__403","tests.unit.backend.layers.api","Thu Apr 17 14:03:29 GMT 2025","passed","Thu Apr 17 14:03:29 GMT 2025","TestCollectionDeletion","test_portal_api","",""
"
        Only collection versions with the specified owner should be returned, including both published and unpublished
        ","14","test_get_all_collections_with_owner_ok","tests.unit.backend.layers.business","Thu Apr 17 14:03:31 GMT 2025","passed","Thu Apr 17 14:03:31 GMT 2025","TestGetAllCollections","test_business","",""
"
        Given a canonical collection with a published version and an unpublished version with is_auto_version == True,
        creating another unpublished collection version where is_auto_verison is False will fail.
        ","15","test_create_collection_version_multiple_auto_versions_fails","tests.unit.backend.layers.business","Thu Apr 17 14:03:32 GMT 2025","passed","Thu Apr 17 14:03:32 GMT 2025","TestCollectionOperations","test_business","",""
"","0","test__link__INVALID[lab_website-.com]","tests.unit.backend.layers.common","Thu Apr 17 14:03:33 GMT 2025","passed","Thu Apr 17 14:03:33 GMT 2025","","test_validation","",""
"","1","test_with_migration_revision","tests.unit.processing.schema_migration","Thu Apr 17 14:05:25 GMT 2025","passed","Thu Apr 17 14:05:25 GMT 2025","TestGatherCollections","test_gather_collections","",""
"","1","test_get_failure_slack_notification_message_with_dataset_version_id_none","tests.unit.processing","Thu Apr 17 14:05:30 GMT 2025","passed","Thu Apr 17 14:05:30 GMT 2025","","test_handle_error","",""
"","0","test_type_inference[parameters38]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"","0","test_invalid_characters_in_field[text\x01]","tests.unit.backend.layers.common","Thu Apr 17 14:03:33 GMT 2025","passed","Thu Apr 17 14:03:33 GMT 2025","","test_validation","",""
"A cellxgene public dataset url must already be uploaded","10","test_reingest_published_atac_dataset__not_in_found","tests.unit.backend.layers.business","Thu Apr 17 14:03:31 GMT 2025","passed","Thu Apr 17 14:03:31 GMT 2025","TestUpdateCollectionDatasets","test_business","",""
"","1","test_type_inference[parameters84]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"
        Unable to publish a revision with no datasets.
        ","10","test__publish_revision_with_all_removed_datasets__409","tests.unit.backend.layers.api","Thu Apr 17 14:03:30 GMT 2025","passed","Thu Apr 17 14:03:30 GMT 2025","TestPublishRevision","test_portal_api","",""
"","11","test_update_metadata__invalid_artifact_status","tests.unit.processing","Thu Apr 17 14:05:27 GMT 2025","passed","Thu Apr 17 14:05:27 GMT 2025","TestUpdateMetadataHandler","test_dataset_metadata_update","",""
"
        If a collection is unpublished, GET /collections/:collection_id retrieves the unpublished version
        when passed the canonical collection_id
        ","4","test__get_collection_id_retrieves_unpublished_version","tests.unit.backend.layers.api","Thu Apr 17 14:03:29 GMT 2025","passed","Thu Apr 17 14:03:29 GMT 2025","TestCollection","test_portal_api","",""
"","1","test_type_inference[parameters16]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"","22","test__get_title_and_citation_from_doi","tests.unit.backend.common","Thu Apr 17 14:03:41 GMT 2025","passed","Thu Apr 17 14:03:41 GMT 2025","TestCrossrefProvider","test_crossref_provider","",""
"","2","test__filter_request_with_query_key_not_specified_in_api_spec_returns_400","tests.unit.backend.wmg.api","Thu Apr 17 14:03:18 GMT 2025","passed","Thu Apr 17 14:03:18 GMT 2025","WmgApiV2Tests","test_v2","",""
"","0","test_type_inference[parameters96]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"
        Publish a revision with delete datasets.
        ","17","test__publish_revision_with_removed_datasets__OK","tests.unit.backend.layers.api","Thu Apr 17 14:03:30 GMT 2025","passed","Thu Apr 17 14:03:30 GMT 2025","TestPublishRevision","test_portal_api","",""
"","0","test_feature_flag","tests.unit.backend.common","Thu Apr 17 14:03:41 GMT 2025","passed","Thu Apr 17 14:03:41 GMT 2025","TestFeatureFlag","test_feature_flag","",""
"
        A collection updated with a new DOI should get new publisher metadata from Crossref
        ","2","test_update_collection_change_doi","tests.unit.backend.layers.business","Thu Apr 17 14:03:31 GMT 2025","passed","Thu Apr 17 14:03:31 GMT 2025","TestUpdateCollection","test_business","",""
"","1","test_type_inference[parameters57]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"","0","test_type_inference[parameters22]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"
        Successfully calls NCBIProvider fetch and search functions with both ID and name params
        ","3","test_gene_info_with_id_and_name","tests.unit.backend.layers.api","Thu Apr 17 14:03:28 GMT 2025","passed","Thu Apr 17 14:03:28 GMT 2025","GeneInfoAPIv1Tests","test_gene_info","",""
"","4","test__cancel_dataset_download__user_not_logged_in","tests.unit.backend.layers.api","Thu Apr 17 14:03:29 GMT 2025","passed","Thu Apr 17 14:03:29 GMT 2025","TestDataset","test_portal_api","",""
"","51","test_from_aws","tests.unit.backend.layers.utils","Thu Apr 17 14:03:40 GMT 2025","passed","Thu Apr 17 14:03:40 GMT 2025","TestSecretConfig","test_secret_config","",""
"","1","test_generate","tests.unit.backend.layers.utils","Thu Apr 17 14:03:33 GMT 2025","passed","Thu Apr 17 14:03:33 GMT 2025","TestAPIKey","test_api_key","",""
"","51","test_when_item_is_not_in_config_but_is_in_env_and_use_env_is_set_we_use_env","tests.unit.backend.layers.utils","Thu Apr 17 14:03:40 GMT 2025","passed","Thu Apr 17 14:03:40 GMT 2025","TestSecretConfig","test_secret_config","",""
"","8","test__validate_with_valid_s3_uri__ok","tests.unit.backend.layers.utils","Thu Apr 17 14:03:40 GMT 2025","passed","Thu Apr 17 14:03:40 GMT 2025","TestS3URI","test_uri","",""
"
        The check for changes in Crossref returns the existing DOI and the returned Crossref DOI if there is a
        change between the two.
        ","24","test_update_crossref_metadata_changed_doi_returns_doi_update_ok","tests.unit.backend.layers.business","Thu Apr 17 14:03:32 GMT 2025","passed","Thu Apr 17 14:03:32 GMT 2025","TestCollectionOperations","test_business","",""
"","9","test__get_manifest_tombstoned__410","tests.unit.backend.layers.api","Thu Apr 17 14:03:28 GMT 2025","passed","Thu Apr 17 14:03:28 GMT 2025","TestGetDatasetManifest","test_curation_api","",""
"","0","test_type_inference[parameters2]","tests.unit.processing","Thu Apr 17 14:05:36 GMT 2025","passed","Thu Apr 17 14:05:36 GMT 2025","","test_type_conversion_utils","",""
"
        When publishing a private collection - and there is no change in DOI - publisher metadata should not
        be updated if the deposited date is before the created at date of the corresponding collection.
        ","8","test_publish_private_collection_same_doi_publisher_metadata_not_updated_ok","tests.unit.backend.layers.business","Thu Apr 17 14:03:32 GMT 2025","passed","Thu Apr 17 14:03:32 GMT 2025","TestCollectionOperations","test_business","",""
"","3","test__is_matrix_sparse__partially_populated_dense_matrix_returns_false","tests.unit.processing","Thu Apr 17 14:05:30 GMT 2025","passed","Thu Apr 17 14:05:30 GMT 2025","TestMatrixUtils","test_matrix_utils","",""
"","3","test__link_fake_collection__403","tests.unit.backend.layers.api","Thu Apr 17 14:03:30 GMT 2025","passed","Thu Apr 17 14:03:30 GMT 2025","TestCollectionPostUploadLink","test_portal_api","",""
"","5","test__update_collection_partial__OK","tests.unit.backend.layers.api","Thu Apr 17 14:03:29 GMT 2025","passed","Thu Apr 17 14:03:29 GMT 2025","TestUpdateCollection","test_portal_api","",""
"","2951","test__ontology_term_label","tests.unit.wmg_processing","Thu Apr 17 14:06:27 GMT 2025","passed","Thu Apr 17 14:06:30 GMT 2025","OntologyLabelTests","test_ontology_labels","",""
"","1","test_delete_artifacts_delete_h5ad","tests.unit.backend.layers.business","Thu Apr 17 14:03:31 GMT 2025","passed","Thu Apr 17 14:03:31 GMT 2025","TestDeleteDataset","test_business","",""
"","0","test_register_pos","tests.unit.backend.layers.utils","Thu Apr 17 14:03:40 GMT 2025","passed","Thu Apr 17 14:03:40 GMT 2025","TestRegisteredSources","test_uri","",""
"validation will succeed, status will be updated, and fragment artifacts will be uploaded

        This covers cases where the collection is unpublished, and the datset is new.
        It also covers cases where the fragment is optional and present or required and present.
        ","2","test_new_fragment[s3://fake_bucket_name/fake_key.h5ad]","tests.unit.processing","Thu Apr 17 14:05:30 GMT 2025","passed","Thu Apr 17 14:05:30 GMT 2025","TestProcessValidateAtac","test_process_validate_atac","",""
"
        Calling PUT /datasets/:dataset_id should fail with 401 Unauthorized if the user is not authenticated
        ","6","test__from_link__no_auth","tests.unit.backend.layers.api","Thu Apr 17 14:03:28 GMT 2025","passed","Thu Apr 17 14:03:28 GMT 2025","TestPutManifest","test_curation_api","",""
"","12265","test__cube_query_params_for_expression_summary_cube","tests.unit.backend.wmg","Thu Apr 17 14:03:46 GMT 2025","passed","Thu Apr 17 14:03:58 GMT 2025","CensusCubeQueryParamsTest","test_query","",""
"
        When publishing a collection that contains a new dataset, `published_at` for the new dataset should be updated
        ","21","test_dataset_published_at_with_new_dataset_ok","tests.unit.backend.layers.business","Thu Apr 17 14:03:32 GMT 2025","passed","Thu Apr 17 14:03:32 GMT 2025","TestCollectionOperations","test_business","",""
"","1","test_parse_event_with_empty_event","tests.unit.processing","Thu Apr 17 14:05:30 GMT 2025","passed","Thu Apr 17 14:05:30 GMT 2025","","test_handle_error","",""
"
        Test the pipeline successfully copies from mock s3, loads corpus and correctly builds cube/cell_ordering files
        and correctly uploads files to mock s3
        ","0","test_pipeline_creates_files","tests.unit.wmg_processing","Thu Apr 17 14:03:19 GMT 2025","skipped","Thu Apr 17 14:03:19 GMT 2025","TestCubePipe","test_cube_pipeline","",""
