INFO     wmg-v2-api:v2.py:96 PRATHAP!!! Profiler stats:          2326 function calls (2305 primitive calls) in 0.007 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 base.py:7277(ensure_index)
        1    0.000    0.000    0.000    0.000 common.py:178(not_none)
        2    0.000    0.000    0.000    0.000 {built-in method time.time_ns}
        1    0.000    0.000    0.000    0.000 managers.py:233(is_single_block)
        2    0.000    0.000    0.000    0.000 ctx.py:434(check_ipykernel_warn_once)
        1    0.000    0.000    0.000    0.000 {pandas._libs.internals.get_blkno_placements}
        2    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_platform_int}
        2    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_scalar}
        2    0.000    0.000    0.000    0.000 base.py:986(dtype)
        3    0.000    0.000    0.000    0.000 dtypes.py:584(ordered)
        4    0.000    0.000    0.000    0.000 {method 'get' of '_contextvars.ContextVar' objects}
        2    0.000    0.000    0.000    0.000 common.py:182(<genexpr>)
        3    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_iterator}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        2    0.000    0.000    0.000    0.000 multi.py:984(codes)
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 concat.py:701(_maybe_check_integrity)
        1    0.000    0.000    0.000    0.000 multi.py:949(nlevels)
        3    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 base.py:413(_engine_type)
        2    0.000    0.000    0.000    0.000 generic.py:353(flags)
        2    0.000    0.000    0.000    0.000 multiarray.py:1071(copyto)
        2    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 construction.py:733(_maybe_repeat)
        1    0.000    0.000    0.000    0.000 common.py:537(is_string_or_object_np_dtype)
        1    0.000    0.000    0.000    0.000 generic.py:332(attrs)
        3    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.000    0.000 tracer.py:1052(_is_span_internal)
        1    0.000    0.000    0.000    0.000 managers.py:188(blklocs)
        2    0.000    0.000    0.000    0.000 base.py:241(disallow_kwargs)
        1    0.000    0.000    0.000    0.000 categorical.py:475(dtype)
        2    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 {function FrozenList.__getitem__ at 0x7f7ae36f6950}
        2    0.000    0.000    0.000    0.000 base.py:324(ndim)
        1    0.000    0.000    0.000    0.000 span.py:523(context)
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 generic.py:5876(<genexpr>)
        1    0.000    0.000    0.000    0.000 pandas_compat.py:897(<genexpr>)
        1    0.000    0.000    0.000    0.000 pandas_compat.py:949(<dictcomp>)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 numeric.py:181(_validate_dtype)
        1    0.000    0.000    0.000    0.000 frame.py:600(_constructor)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2493(_cumsum_dispatcher)
        1    0.000    0.000    0.000    0.000 multiarray.py:148(concatenate)
        1    0.000    0.000    0.000    0.000 enum.py:801(value)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 categorical.py:2056(_codes)
        1    0.000    0.000    0.000    0.000 trace.py:120(on_span_start)
        2    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 pandas_compat.py:930(<listcomp>)
        1    0.000    0.000    0.000    0.000 flags.py:53(allows_duplicate_labels)
        1    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 multirange_indexing.py:320(_set_shape)
        1    0.000    0.000    0.000    0.000 span.py:543(__enter__)
        1    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.000    0.000 endpoint_call_counter.py:26(on_span_start)
        1    0.000    0.000    0.000    0.000 {method '_ctx_' of 'tiledb.libtiledb.Array' objects}



DEBUG    numba.core.byteflow:byteflow.py:74 bytecode dump:
>          0	NOP(arg=None, lineno=324)
           2	LOAD_GLOBAL(arg=0, lineno=324)
           4	LOAD_METHOD(arg=1, lineno=324)
           6	LOAD_GLOBAL(arg=2, lineno=324)
           8	LOAD_FAST(arg=3, lineno=324)
          10	CALL_FUNCTION(arg=1, lineno=324)
          12	LOAD_CONST(arg=1, lineno=324)
          14	BINARY_SUBTRACT(arg=None, lineno=324)
          16	CALL_METHOD(arg=1, lineno=324)
          18	GET_ITER(arg=None, lineno=324)
>         20	FOR_ITER(arg=29, lineno=324)
          22	STORE_FAST(arg=4, lineno=324)
          24	LOAD_FAST(arg=2, lineno=325)
          26	LOAD_FAST(arg=3, lineno=325)
          28	LOAD_FAST(arg=4, lineno=325)
          30	BINARY_SUBSCR(arg=None, lineno=325)
          32	LOAD_FAST(arg=3, lineno=325)
          34	LOAD_FAST(arg=4, lineno=325)
          36	LOAD_CONST(arg=1, lineno=325)
          38	BINARY_ADD(arg=None, lineno=325)
          40	BINARY_SUBSCR(arg=None, lineno=325)
          42	BUILD_SLICE(arg=2, lineno=325)
          44	BINARY_SUBSCR(arg=None, lineno=325)
          46	STORE_FAST(arg=5, lineno=325)
          48	LOAD_FAST(arg=5, lineno=326)
          50	GET_ITER(arg=None, lineno=326)
>         52	FOR_ITER(arg=12, lineno=326)
          54	STORE_FAST(arg=6, lineno=326)
          56	LOAD_FAST(arg=1, lineno=327)
          58	LOAD_FAST(arg=4, lineno=327)
          60	DUP_TOP_TWO(arg=None, lineno=327)
          62	BINARY_SUBSCR(arg=None, lineno=327)
          64	LOAD_FAST(arg=0, lineno=327)
          66	LOAD_FAST(arg=6, lineno=327)
          68	BINARY_SUBSCR(arg=None, lineno=327)
          70	INPLACE_ADD(arg=None, lineno=327)
          72	ROT_THREE(arg=None, lineno=327)
          74	STORE_SUBSCR(arg=None, lineno=327)
          76	JUMP_ABSOLUTE(arg=27, lineno=327)
>         78	JUMP_ABSOLUTE(arg=11, lineno=326)
>         80	LOAD_CONST(arg=0, lineno=324)
          82	RETURN_VALUE(arg=None, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:100 pending: deque([State(pc_initial=0 nstack_initial=0)])
DEBUG    numba.core.byteflow:byteflow.py:103 stack: []
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=0, inst=NOP(arg=None, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack []
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=2, inst=LOAD_GLOBAL(arg=0, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack []
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=4, inst=LOAD_METHOD(arg=1, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$2load_global.0']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=6, inst=LOAD_GLOBAL(arg=2, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$4load_method.1']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=8, inst=LOAD_FAST(arg=3, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$4load_method.1', '$6load_global.2']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=10, inst=CALL_FUNCTION(arg=1, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$4load_method.1', '$6load_global.2', '$linear_indices8.3']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=12, inst=LOAD_CONST(arg=1, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$4load_method.1', '$10call_function.4']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=14, inst=BINARY_SUBTRACT(arg=None, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$4load_method.1', '$10call_function.4', '$const12.5']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=16, inst=CALL_METHOD(arg=1, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$4load_method.1', '$14binary_subtract.6']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=18, inst=GET_ITER(arg=None, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$16call_method.7']
DEBUG    numba.core.byteflow:byteflow.py:138 end state. edges=[Edge(pc=20, stack=('$18get_iter.8',), blockstack=(), npush=0)]
DEBUG    numba.core.byteflow:byteflow.py:100 pending: deque([State(pc_initial=20 nstack_initial=1)])
DEBUG    numba.core.byteflow:byteflow.py:103 stack: ['$phi20.0']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=20, inst=FOR_ITER(arg=29, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi20.0']
DEBUG    numba.core.byteflow:byteflow.py:138 end state. edges=[Edge(pc=80, stack=(), blockstack=(), npush=0), Edge(pc=22, stack=('$phi20.0', '$20for_iter.2'), blockstack=(), npush=0)]
DEBUG    numba.core.byteflow:byteflow.py:100 pending: deque([State(pc_initial=80 nstack_initial=0), State(pc_initial=22 nstack_initial=2)])
DEBUG    numba.core.byteflow:byteflow.py:103 stack: []
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=80, inst=LOAD_CONST(arg=0, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack []
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=82, inst=RETURN_VALUE(arg=None, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$const80.0']
DEBUG    numba.core.byteflow:byteflow.py:138 end state. edges=[]
DEBUG    numba.core.byteflow:byteflow.py:100 pending: deque([State(pc_initial=22 nstack_initial=2)])
DEBUG    numba.core.byteflow:byteflow.py:103 stack: ['$phi22.0', '$phi22.1']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=22, inst=STORE_FAST(arg=4, lineno=324)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0', '$phi22.1']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=24, inst=LOAD_FAST(arg=2, lineno=325)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=26, inst=LOAD_FAST(arg=3, lineno=325)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0', '$descendants_indexes24.2']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=28, inst=LOAD_FAST(arg=4, lineno=325)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0', '$descendants_indexes24.2', '$linear_indices26.3']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=30, inst=BINARY_SUBSCR(arg=None, lineno=325)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0', '$descendants_indexes24.2', '$linear_indices26.3', '$i28.4']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=32, inst=LOAD_FAST(arg=3, lineno=325)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0', '$descendants_indexes24.2', '$30binary_subscr.5']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=34, inst=LOAD_FAST(arg=4, lineno=325)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0', '$descendants_indexes24.2', '$30binary_subscr.5', '$linear_indices32.6']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=36, inst=LOAD_CONST(arg=1, lineno=325)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0', '$descendants_indexes24.2', '$30binary_subscr.5', '$linear_indices32.6', '$i34.7']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=38, inst=BINARY_ADD(arg=None, lineno=325)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0', '$descendants_indexes24.2', '$30binary_subscr.5', '$linear_indices32.6', '$i34.7', '$const36.8']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=40, inst=BINARY_SUBSCR(arg=None, lineno=325)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0', '$descendants_indexes24.2', '$30binary_subscr.5', '$linear_indices32.6', '$38binary_add.9']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=42, inst=BUILD_SLICE(arg=2, lineno=325)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0', '$descendants_indexes24.2', '$30binary_subscr.5', '$40binary_subscr.10']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=44, inst=BINARY_SUBSCR(arg=None, lineno=325)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0', '$descendants_indexes24.2', '$42build_slice.12']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=46, inst=STORE_FAST(arg=5, lineno=325)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0', '$44binary_subscr.13']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=48, inst=LOAD_FAST(arg=5, lineno=326)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=50, inst=GET_ITER(arg=None, lineno=326)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi22.0', '$index48.14']
DEBUG    numba.core.byteflow:byteflow.py:138 end state. edges=[Edge(pc=52, stack=('$phi22.0', '$50get_iter.15'), blockstack=(), npush=0)]
DEBUG    numba.core.byteflow:byteflow.py:100 pending: deque([State(pc_initial=52 nstack_initial=2)])
DEBUG    numba.core.byteflow:byteflow.py:103 stack: ['$phi52.0', '$phi52.1']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=52, inst=FOR_ITER(arg=12, lineno=326)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi52.0', '$phi52.1']
DEBUG    numba.core.byteflow:byteflow.py:138 end state. edges=[Edge(pc=78, stack=('$phi52.0',), blockstack=(), npush=0), Edge(pc=54, stack=('$phi52.0', '$phi52.1', '$52for_iter.3'), blockstack=(), npush=0)]
DEBUG    numba.core.byteflow:byteflow.py:100 pending: deque([State(pc_initial=78 nstack_initial=1), State(pc_initial=54 nstack_initial=3)])
DEBUG    numba.core.byteflow:byteflow.py:103 stack: ['$phi78.0']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=78, inst=JUMP_ABSOLUTE(arg=11, lineno=326)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi78.0']
DEBUG    numba.core.byteflow:byteflow.py:138 end state. edges=[Edge(pc=20, stack=('$phi78.0',), blockstack=(), npush=0)]
DEBUG    numba.core.byteflow:byteflow.py:100 pending: deque([State(pc_initial=54 nstack_initial=3), State(pc_initial=20 nstack_initial=1)])
DEBUG    numba.core.byteflow:byteflow.py:103 stack: ['$phi54.0', '$phi54.1', '$phi54.2']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=54, inst=STORE_FAST(arg=6, lineno=326)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi54.0', '$phi54.1', '$phi54.2']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=56, inst=LOAD_FAST(arg=1, lineno=327)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi54.0', '$phi54.1']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=58, inst=LOAD_FAST(arg=4, lineno=327)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi54.0', '$phi54.1', '$summed56.3']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=60, inst=DUP_TOP_TWO(arg=None, lineno=327)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi54.0', '$phi54.1', '$summed56.3', '$i58.4']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=62, inst=BINARY_SUBSCR(arg=None, lineno=327)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi54.0', '$phi54.1', '$summed56.3', '$i58.4', '$60dup_top_two.5', '$60dup_top_two.6']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=64, inst=LOAD_FAST(arg=0, lineno=327)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi54.0', '$phi54.1', '$summed56.3', '$i58.4', '$62binary_subscr.7']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=66, inst=LOAD_FAST(arg=6, lineno=327)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi54.0', '$phi54.1', '$summed56.3', '$i58.4', '$62binary_subscr.7', '$array64.8']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=68, inst=BINARY_SUBSCR(arg=None, lineno=327)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi54.0', '$phi54.1', '$summed56.3', '$i58.4', '$62binary_subscr.7', '$array64.8', '$j66.9']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=70, inst=INPLACE_ADD(arg=None, lineno=327)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi54.0', '$phi54.1', '$summed56.3', '$i58.4', '$62binary_subscr.7', '$68binary_subscr.10']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=72, inst=ROT_THREE(arg=None, lineno=327)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi54.0', '$phi54.1', '$summed56.3', '$i58.4', '$70inplace_add.11']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=74, inst=STORE_SUBSCR(arg=None, lineno=327)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi54.0', '$phi54.1', '$70inplace_add.11', '$summed56.3', '$i58.4']
DEBUG    numba.core.byteflow:byteflow.py:278 dispatch pc=76, inst=JUMP_ABSOLUTE(arg=27, lineno=327)
DEBUG    numba.core.byteflow:byteflow.py:279 stack ['$phi54.0', '$phi54.1']
DEBUG    numba.core.byteflow:byteflow.py:138 end state. edges=[Edge(pc=52, stack=('$phi54.0', '$phi54.1'), blockstack=(), npush=0)]
DEBUG    numba.core.byteflow:byteflow.py:100 pending: deque([State(pc_initial=20 nstack_initial=1), State(pc_initial=52 nstack_initial=2)])
DEBUG    numba.core.byteflow:byteflow.py:100 pending: deque([State(pc_initial=52 nstack_initial=2)])
DEBUG    numba.core.byteflow:byteflow.py:166 -------------------------Prune PHIs-------------------------
DEBUG    numba.core.byteflow:byteflow.py:235 Used_phis: defaultdict(<class 'set'>,
            {State(pc_initial=0 nstack_initial=0): set(),
             State(pc_initial=20 nstack_initial=1): {'$phi20.0'},
             State(pc_initial=22 nstack_initial=2): {'$phi22.1'},
             State(pc_initial=52 nstack_initial=2): {'$phi52.1'},
             State(pc_initial=54 nstack_initial=3): {'$phi54.2'},
             State(pc_initial=78 nstack_initial=1): set(),
             State(pc_initial=80 nstack_initial=0): set()})
DEBUG    numba.core.byteflow:byteflow.py:192 defmap: {'$phi20.0': State(pc_initial=0 nstack_initial=0),
 '$phi22.1': State(pc_initial=20 nstack_initial=1),
 '$phi52.1': State(pc_initial=22 nstack_initial=2),
 '$phi54.2': State(pc_initial=52 nstack_initial=2)}
DEBUG    numba.core.byteflow:byteflow.py:193 phismap: defaultdict(<class 'set'>,
            {'$phi20.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0)),
                          ('$phi78.0', State(pc_initial=78 nstack_initial=1))},
             '$phi22.0': {('$phi20.0', State(pc_initial=20 nstack_initial=1))},
             '$phi22.1': {('$20for_iter.2',
                           State(pc_initial=20 nstack_initial=1))},
             '$phi52.0': {('$phi22.0', State(pc_initial=22 nstack_initial=2)),
                          ('$phi54.0', State(pc_initial=54 nstack_initial=3))},
             '$phi52.1': {('$50get_iter.15',
                           State(pc_initial=22 nstack_initial=2)),
                          ('$phi54.1', State(pc_initial=54 nstack_initial=3))},
             '$phi54.0': {('$phi52.0', State(pc_initial=52 nstack_initial=2))},
             '$phi54.1': {('$phi52.1', State(pc_initial=52 nstack_initial=2))},
             '$phi54.2': {('$52for_iter.3',
                           State(pc_initial=52 nstack_initial=2))},
             '$phi78.0': {('$phi52.0', State(pc_initial=52 nstack_initial=2))}})
DEBUG    numba.core.byteflow:byteflow.py:214 changing phismap: defaultdict(<class 'set'>,
            {'$phi20.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0)),
                          ('$phi52.0', State(pc_initial=52 nstack_initial=2))},
             '$phi22.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0)),
                          ('$phi52.0', State(pc_initial=52 nstack_initial=2))},
             '$phi22.1': {('$20for_iter.2',
                           State(pc_initial=20 nstack_initial=1))},
             '$phi52.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0)),
                          ('$phi52.0', State(pc_initial=52 nstack_initial=2))},
             '$phi52.1': {('$50get_iter.15',
                           State(pc_initial=22 nstack_initial=2)),
                          ('$phi52.1', State(pc_initial=52 nstack_initial=2))},
             '$phi54.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi54.1': {('$50get_iter.15',
                           State(pc_initial=22 nstack_initial=2))},
             '$phi54.2': {('$52for_iter.3',
                           State(pc_initial=52 nstack_initial=2))},
             '$phi78.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0))}})
DEBUG    numba.core.byteflow:byteflow.py:214 changing phismap: defaultdict(<class 'set'>,
            {'$phi20.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi22.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi22.1': {('$20for_iter.2',
                           State(pc_initial=20 nstack_initial=1))},
             '$phi52.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi52.1': {('$50get_iter.15',
                           State(pc_initial=22 nstack_initial=2))},
             '$phi54.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi54.1': {('$50get_iter.15',
                           State(pc_initial=22 nstack_initial=2))},
             '$phi54.2': {('$52for_iter.3',
                           State(pc_initial=52 nstack_initial=2))},
             '$phi78.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0))}})
DEBUG    numba.core.byteflow:byteflow.py:214 changing phismap: defaultdict(<class 'set'>,
            {'$phi20.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi22.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi22.1': {('$20for_iter.2',
                           State(pc_initial=20 nstack_initial=1))},
             '$phi52.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi52.1': {('$50get_iter.15',
                           State(pc_initial=22 nstack_initial=2))},
             '$phi54.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi54.1': {('$50get_iter.15',
                           State(pc_initial=22 nstack_initial=2))},
             '$phi54.2': {('$52for_iter.3',
                           State(pc_initial=52 nstack_initial=2))},
             '$phi78.0': {('$18get_iter.8',
                           State(pc_initial=0 nstack_initial=0))}})
DEBUG    numba.core.byteflow:byteflow.py:223 keep phismap: {'$phi20.0': {('$18get_iter.8', State(pc_initial=0 nstack_initial=0))},
 '$phi22.1': {('$20for_iter.2', State(pc_initial=20 nstack_initial=1))},
 '$phi52.1': {('$50get_iter.15', State(pc_initial=22 nstack_initial=2))},
 '$phi54.2': {('$52for_iter.3', State(pc_initial=52 nstack_initial=2))}}
DEBUG    numba.core.byteflow:byteflow.py:229 new_out: defaultdict(<class 'dict'>,
            {State(pc_initial=0 nstack_initial=0): {'$phi20.0': '$18get_iter.8'},
             State(pc_initial=20 nstack_initial=1): {'$phi22.1': '$20for_iter.2'},
             State(pc_initial=22 nstack_initial=2): {'$phi52.1': '$50get_iter.15'},
             State(pc_initial=52 nstack_initial=2): {'$phi54.2': '$52for_iter.3'}})
DEBUG    numba.core.byteflow:byteflow.py:239 ----------------------DONE Prune PHIs-----------------------
DEBUG    numba.core.byteflow:byteflow.py:150 block_infos State(pc_initial=0 nstack_initial=0):
AdaptBlockInfo(insts=((0, {}), (2, {'res': '$2load_global.0'}), (4, {'item': '$2load_global.0', 'res': '$4load_method.1'}), (6, {'res': '$6load_global.2'}), (8, {'res': '$linear_indices8.3'}), (10, {'func': '$6load_global.2', 'args': ['$linear_indices8.3'], 'res': '$10call_function.4'}), (12, {'res': '$const12.5'}), (14, {'lhs': '$10call_function.4', 'rhs': '$const12.5', 'res': '$14binary_subtract.6'}), (16, {'func': '$4load_method.1', 'args': ['$14binary_subtract.6'], 'res': '$16call_method.7'}), (18, {'value': '$16call_method.7', 'res': '$18get_iter.8'})), outgoing_phis={'$phi20.0': '$18get_iter.8'}, blockstack=(), active_try_block=None, outgoing_edgepushed={20: ('$18get_iter.8',)})
DEBUG    numba.core.byteflow:byteflow.py:150 block_infos State(pc_initial=20 nstack_initial=1):
AdaptBlockInfo(insts=((20, {'iterator': '$phi20.0', 'pair': '$20for_iter.1', 'indval': '$20for_iter.2', 'pred': '$20for_iter.3'}),), outgoing_phis={'$phi22.1': '$20for_iter.2'}, blockstack=(), active_try_block=None, outgoing_edgepushed={80: (), 22: ('$phi20.0', '$20for_iter.2')})
DEBUG    numba.core.byteflow:byteflow.py:150 block_infos State(pc_initial=22 nstack_initial=2):
AdaptBlockInfo(insts=((22, {'value': '$phi22.1'}), (24, {'res': '$descendants_indexes24.2'}), (26, {'res': '$linear_indices26.3'}), (28, {'res': '$i28.4'}), (30, {'index': '$i28.4', 'target': '$linear_indices26.3', 'res': '$30binary_subscr.5'}), (32, {'res': '$linear_indices32.6'}), (34, {'res': '$i34.7'}), (36, {'res': '$const36.8'}), (38, {'lhs': '$i34.7', 'rhs': '$const36.8', 'res': '$38binary_add.9'}), (40, {'index': '$38binary_add.9', 'target': '$linear_indices32.6', 'res': '$40binary_subscr.10'}), (42, {'start': '$30binary_subscr.5', 'stop': '$40binary_subscr.10', 'step': None, 'res': '$42build_slice.12', 'slicevar': '$42build_slice.11'}), (44, {'index': '$42build_slice.12', 'target': '$descendants_indexes24.2', 'res': '$44binary_subscr.13'}), (46, {'value': '$44binary_subscr.13'}), (48, {'res': '$index48.14'}), (50, {'value': '$index48.14', 'res': '$50get_iter.15'})), outgoing_phis={'$phi52.1': '$50get_iter.15'}, blockstack=(), active_try_block=None, outgoing_edgepushed={52: ('$phi22.0', '$50get_iter.15')})
DEBUG    numba.core.byteflow:byteflow.py:150 block_infos State(pc_initial=52 nstack_initial=2):
AdaptBlockInfo(insts=((52, {'iterator': '$phi52.1', 'pair': '$52for_iter.2', 'indval': '$52for_iter.3', 'pred': '$52for_iter.4'}),), outgoing_phis={'$phi54.2': '$52for_iter.3'}, blockstack=(), active_try_block=None, outgoing_edgepushed={78: ('$phi52.0',), 54: ('$phi52.0', '$phi52.1', '$52for_iter.3')})
DEBUG    numba.core.byteflow:byteflow.py:150 block_infos State(pc_initial=54 nstack_initial=3):
