INFO     wmg-v2-api:v2.py:102 PRATHAP!!! Profiling expression_summary:
         4650 function calls (4608 primitive calls) in 0.017 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       12    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_float}
        2    0.000    0.000    0.000    0.000 context.py:53(__init__)
        4    0.000    0.000    0.000    0.000 ctx.py:434(check_ipykernel_warn_once)
        2    0.000    0.000    0.000    0.000 base.py:7277(ensure_index)
        4    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_scalar}
        2    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        4    0.000    0.000    0.000    0.000 base.py:986(dtype)
        2    0.000    0.000    0.000    0.000 common.py:178(not_none)
        2    0.000    0.000    0.000    0.000 managers.py:233(is_single_block)
        2    0.000    0.000    0.000    0.000 base.py:413(_engine_type)
        6    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_iterator}
        4    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 dtypes.py:584(ordered)
        4    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 managers.py:238(items)
        4    0.000    0.000    0.000    0.000 multi.py:984(codes)
        4    0.000    0.000    0.000    0.000 common.py:182(<genexpr>)
        8    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_platform_int}
        4    0.000    0.000    0.000    0.000 generic.py:353(flags)
        2    0.000    0.000    0.000    0.000 tracer.py:1052(_is_span_internal)
        6    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 base.py:241(disallow_kwargs)
        2    0.000    0.000    0.000    0.000 common.py:537(is_string_or_object_np_dtype)
        2    0.000    0.000    0.000    0.000 multi.py:949(nlevels)
        4    0.000    0.000    0.000    0.000 construction.py:733(_maybe_repeat)
        6    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 concat.py:701(_maybe_check_integrity)
        2    0.000    0.000    0.000    0.000 span.py:523(context)
        6    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 enum.py:801(value)
        2    0.000    0.000    0.000    0.000 managers.py:188(blklocs)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        2    0.000    0.000    0.000    0.000 frame.py:600(_constructor)
        4    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 numeric.py:181(_validate_dtype)
        2    0.000    0.000    0.000    0.000 generic.py:332(attrs)
        2    0.000    0.000    0.000    0.000 categorical.py:475(dtype)
        4    0.000    0.000    0.000    0.000 base.py:324(ndim)
        2    0.000    0.000    0.000    0.000 pandas_compat.py:897(<genexpr>)
        2    0.000    0.000    0.000    0.000 categorical.py:2056(_codes)
        4    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        2    0.000    0.000    0.000    0.000 pandas_compat.py:949(<dictcomp>)
        2    0.000    0.000    0.000    0.000 flags.py:53(allows_duplicate_labels)
        2    0.000    0.000    0.000    0.000 generic.py:5876(<genexpr>)
        4    0.000    0.000    0.000    0.000 {function FrozenList.__getitem__ at 0x7f47b90fe950}
        2    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 multiarray.py:148(concatenate)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:2493(_cumsum_dispatcher)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        2    0.000    0.000    0.000    0.000 trace.py:120(on_span_start)
        2    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 pandas_compat.py:930(<listcomp>)
        2    0.000    0.000    0.000    0.000 {method '_ctx_' of 'tiledb.libtiledb.Array' objects}
        2    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 multirange_indexing.py:320(_set_shape)
        2    0.000    0.000    0.000    0.000 span.py:543(__enter__)
        2    0.000    0.000    0.000    0.000 endpoint_call_counter.py:26(on_span_start)
