"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","test_type_inference[parameters54]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_type_conversion_utils","",""
"","1200","test_expression_summary_default","tests.unit.wmg_processing","Fri Nov 15 18:24:32 GMT 2024","passed","Fri Nov 15 18:24:33 GMT 2024","ExpressionSummaryDefaultTests","test_expression_summary_default","",""
"","0","test__is_matrix_sparse__partially_populated_sparse_matrix_returns_true","tests.unit.processing","Fri Nov 15 18:24:50 GMT 2024","passed","Fri Nov 15 18:24:50 GMT 2024","TestMatrixUtils","test_matrix_utils","",""
"
        Given a canonical collection with a published version and an unpublished version where is_auto_version is True,
        creating another unpublished collection version where is_auto_version is True will fail.
        ","12","test_create_collection_version_multiple_auto_versions_true_fails","tests.unit.backend.layers.business","Fri Nov 15 18:22:57 GMT 2024","passed","Fri Nov 15 18:22:57 GMT 2024","TestCollectionOperations","test_business","",""
"","36","test_value_of_unknown_secret_raises_exception","tests.unit.backend.layers.utils","Fri Nov 15 18:23:05 GMT 2024","passed","Fri Nov 15 18:23:05 GMT 2024","TestAwsSecret","test_aws_secret","",""
"","87","test__to_cxg__simple_anndata_with_different_var_index_than_h5ad","tests.unit.processing","Fri Nov 15 18:24:07 GMT 2024","passed","Fri Nov 15 18:24:07 GMT 2024","TestH5ADDataFile","test_h5ad_data_file","",""
"","0","test_type_inference[parameters66]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_type_conversion_utils","",""
"","5","test__update_collection_same_doi_does_not_update_metadata","tests.unit.backend.layers.api","Fri Nov 15 18:22:55 GMT 2024","passed","Fri Nov 15 18:22:55 GMT 2024","TestUpdateCollection","test_portal_api","",""
"","454","test__schema4__filter_request_with_nonempty_criteria__excludes_comma_delimited_ethnicity_values","tests.unit.backend.wmg.api","Fri Nov 15 18:23:10 GMT 2024","passed","Fri Nov 15 18:23:11 GMT 2024","WmgApiV2Tests","test_v2","",""
"","0","test_type_inference[parameters55]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_type_conversion_utils","",""
"","1","test_rollback[rollback_args4]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_rollback","",""
"
        Publishing a version with a dataset replaced should succeed
        ","19","test_publish_version_with_replaced_dataset_ok","tests.unit.backend.layers.business","Fri Nov 15 18:22:58 GMT 2024","passed","Fri Nov 15 18:22:58 GMT 2024","TestCollectionOperations","test_business","",""
"","4","test_post_datasets_with_collection_version_id_403","tests.unit.backend.layers.api","Fri Nov 15 18:22:54 GMT 2024","passed","Fri Nov 15 18:22:54 GMT 2024","TestPostDataset","test_curation_api","",""
"","4","test__post_token__401","tests.unit.backend.layers.api","Fri Nov 15 18:22:54 GMT 2024","passed","Fri Nov 15 18:22:54 GMT 2024","TestAuthToken","test_curation_api","",""
"","69","test_get_all_datasets_200","tests.unit.backend.layers.api","Fri Nov 15 18:22:53 GMT 2024","passed","Fri Nov 15 18:22:53 GMT 2024","TestGetDatasets","test_curation_api","",""
"","3","test_get","tests.unit.backend.layers.api","Fri Nov 15 18:22:56 GMT 2024","passed","Fri Nov 15 18:22:56 GMT 2024","TestVersion","test_version","",""
"","0","test_type_inference[parameters45]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_type_conversion_utils","",""
"","0","test__gene_label","tests.unit.wmg_processing","Fri Nov 15 18:25:33 GMT 2024","passed","Fri Nov 15 18:25:33 GMT 2024","OntologyLabelTests","test_ontology_labels","",""
"","0","test_type_inference[parameters27]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_type_conversion_utils","",""
"
        A dataset can be removed from a collection version using `delete_dataset`. This should delete the dataset.
        ","6","test_remove_dataset_from_unpublished_collection_ok","tests.unit.backend.layers.business","Fri Nov 15 18:22:57 GMT 2024","passed","Fri Nov 15 18:22:57 GMT 2024","TestUpdateCollectionDatasets","test_business","",""
"
        Processing starts when an update of a dataset is uploaded by its ID by a super curator
        ","2","test__upload_update_by_dataset_id_super__OK","tests.unit.processing","Fri Nov 15 18:24:06 GMT 2024","passed","Fri Nov 15 18:24:06 GMT 2024","TestDatasetSubmissions","test_dataset_submissions","",""
"","4","test_rollback_private_dataset[True]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_rollback","",""
"","3","test__cancel_dataset_download__dataset_does_not_exist","tests.unit.backend.layers.api","Fri Nov 15 18:22:55 GMT 2024","passed","Fri Nov 15 18:22:55 GMT 2024","TestDataset","test_portal_api","",""
"revision_of contains None if the collection is public","10","test__get_collections_with_auth__OK_5","tests.unit.backend.layers.api","Fri Nov 15 18:22:52 GMT 2024","passed","Fri Nov 15 18:22:52 GMT 2024","TestGetCollections","test_curation_api","",""
"
    Test that the `rollup` function correctly accumulates (or rolls up) gene-expression
    values FOR EACH expressed gene and cell count values up the cell type ANCESTOR paths
    grouped by (tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>).

    The input:

    1. A cell type ontology subgraph consisting of 4 cell types.

    CL:0000127
    ├── CL:0000644
    ├── CL:0002605
    └── CL:0002627

    2. A gene expression dataframe consisting of expression numeric values for each
    (gene_ontology_term_id, tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>) tuple.
    3. The gene expression dataframe also holds total cell counts per tissue_ontology_term_id.
    This value is held in a column called `n_cells_tissue`.
    6. A cell counts dataframe that consists of cell counts for each
    (tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>) tuple.
    7. We set the `n_cells_tissue` column values to 1000 for all rows
    in the gene expression dataframe.
    8. We set all other numeric column values to `1` in the gene expression dataframe.

    The expected output:

    1. A rolled up gene expression dataframe.
    2. A rolled up cell counts dataframe.
    3. Assert that `n_cells_tissue` column value in the rolled up gene expression dataframe
    does not change for all rows because it should not be rolled up the cell type ontology
    ancestor paths.
    4. Assert that other numeric column values (i.e the columns that are not `n_cells_tissue`)
    in the rolled up gene expression dataframe hold the correct rolled up values.
    5. Assert that the cell counts in the rolled up cell counts dataframe hold the correct
    rolled up values.
    ","40","test__rollup[no_compare_dim_all_tissues_have_all_cell_types-input_cell_counts_df0-expected_cell_counts_df0-input_gene_expr_df0-expected_gene_expr_df0]","tests.unit.backend.wmg.api.common","Fri Nov 15 18:22:56 GMT 2024","passed","Fri Nov 15 18:22:56 GMT 2024","","test_rollup","",""
"","3","test_delete_collection__does_not_exist","tests.unit.backend.layers.api","Fri Nov 15 18:22:55 GMT 2024","passed","Fri Nov 15 18:22:55 GMT 2024","TestCollectionDeletion","test_portal_api","",""
"","2","test__create_collection__no_auth","tests.unit.backend.layers.api","Fri Nov 15 18:22:52 GMT 2024","passed","Fri Nov 15 18:22:52 GMT 2024","TestPostCollection","test_curation_api","",""
"
    Test upload assets to S3 when the upload fails
    ","1","test__upload_assets_failure","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_spatial_assets_utils","",""
"
        Successfully parses a properly formatted XML tree for gene information
        ","1","test_correct_parse_xml_tree","tests.unit.backend.layers.api","Fri Nov 15 18:22:55 GMT 2024","passed","Fri Nov 15 18:22:55 GMT 2024","GeneInfoAPIv1Tests","test_gene_info","",""
"","14","test_singletonness","tests.unit.backend.layers.utils","Fri Nov 15 18:23:05 GMT 2024","passed","Fri Nov 15 18:23:05 GMT 2024","TestSecretConfig","test_secret_config","",""
"","43","test__get_collection_versions__200","tests.unit.backend.layers.api","Fri Nov 15 18:22:52 GMT 2024","passed","Fri Nov 15 18:22:52 GMT 2024","TestGetCollectionVersions","test_curation_api","",""
"","5","test__create_collection__InvalidParameters_DOI","tests.unit.backend.layers.api","Fri Nov 15 18:22:55 GMT 2024","passed","Fri Nov 15 18:22:55 GMT 2024","TestCollection","test_portal_api","",""
"","3","test_private_with_no_previous_version","tests.unit.backend.layers.business","Fri Nov 15 18:22:58 GMT 2024","passed","Fri Nov 15 18:22:58 GMT 2024","TestSetPreviousDatasetVersion","test_business","",""
"","0","test_unsupported_type","tests.unit.backend.layers.utils","Fri Nov 15 18:23:05 GMT 2024","passed","Fri Nov 15 18:23:05 GMT 2024","TestCustomJSONEncoder","test_json","",""
"Check that all artifacts are deleted for the given cases.","0","test_cleanup_artifacts__OK[None]","tests.unit.processing","Fri Nov 15 18:24:49 GMT 2024","passed","Fri Nov 15 18:24:49 GMT 2024","TestCleanupArtifacts","test_handle_error","",""
"","1","test_type_inference[parameters31]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_type_conversion_utils","",""
"","1","test__link__INVALID[protocol-google.com]","tests.unit.backend.layers.common","Fri Nov 15 18:22:58 GMT 2024","passed","Fri Nov 15 18:22:58 GMT 2024","","test_validation","",""
"","1","test_type_inference[parameters79]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_type_conversion_utils","",""
"
        Given a dataset version id, return the DatasetVersion IF its been part of a published CollectionVersion
        ","42","test_get_prior_published_dataset_version","tests.unit.backend.layers.business","Fri Nov 15 18:22:57 GMT 2024","passed","Fri Nov 15 18:22:57 GMT 2024","TestGetDataset","test_business","",""
"","2","test_adata_with_noncanonical_X_and_raw_X","tests.unit.processing","Fri Nov 15 18:24:50 GMT 2024","passed","Fri Nov 15 18:24:50 GMT 2024","TestEnforceCanonical","test_matrix_utils","",""
"","0","test_type_inference[parameters43]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_type_conversion_utils","",""
"","0","test_type_inference[parameters42]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_type_conversion_utils","",""
"","10","test__post_revision__OK","tests.unit.backend.layers.api","Fri Nov 15 18:22:54 GMT 2024","passed","Fri Nov 15 18:22:54 GMT 2024","TestPostRevision","test_curation_api","",""
"","7","test__post_revision__no_auth","tests.unit.backend.layers.api","Fri Nov 15 18:22:54 GMT 2024","passed","Fri Nov 15 18:22:54 GMT 2024","TestPostRevision","test_curation_api","",""
"
        A collection version can only be created on an existing collection
        ","0","test_create_collection_version_fails_if_collection_not_exists","tests.unit.backend.layers.business","Fri Nov 15 18:22:57 GMT 2024","passed","Fri Nov 15 18:22:57 GMT 2024","TestCollectionOperations","test_business","",""
"","7","test_delete_private_collection_version__ok","tests.unit.backend.layers.api","Fri Nov 15 18:22:55 GMT 2024","passed","Fri Nov 15 18:22:55 GMT 2024","TestCollectionDeletion","test_portal_api","",""
"","0","test_invalid_characters_in_field[\x00some data]","tests.unit.backend.layers.common","Fri Nov 15 18:22:58 GMT 2024","passed","Fri Nov 15 18:22:58 GMT 2024","","test_validation","",""
"","0","test_rollback__unsupported_rollback_type","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_rollback","",""
"
    Test that the `rollup` function correctly accumulates (or rolls up) gene-expression
    values FOR EACH expressed gene and cell count values up the cell type ANCESTOR paths
    grouped by (tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>).

    The input:

    1. A cell type ontology subgraph consisting of 4 cell types.

    CL:0000127
    ├── CL:0000644
    ├── CL:0002605
    └── CL:0002627

    2. A gene expression dataframe consisting of expression numeric values for each
    (gene_ontology_term_id, tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>) tuple.
    3. The gene expression dataframe also holds total cell counts per tissue_ontology_term_id.
    This value is held in a column called `n_cells_tissue`.
    6. A cell counts dataframe that consists of cell counts for each
    (tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>) tuple.
    7. We set the `n_cells_tissue` column values to 1000 for all rows
    in the gene expression dataframe.
    8. We set all other numeric column values to `1` in the gene expression dataframe.

    The expected output:

    1. A rolled up gene expression dataframe.
    2. A rolled up cell counts dataframe.
    3. Assert that `n_cells_tissue` column value in the rolled up gene expression dataframe
    does not change for all rows because it should not be rolled up the cell type ontology
    ancestor paths.
    4. Assert that other numeric column values (i.e the columns that are not `n_cells_tissue`)
    in the rolled up gene expression dataframe hold the correct rolled up values.
    5. Assert that the cell counts in the rolled up cell counts dataframe hold the correct
    rolled up values.
    ","19","test__rollup[no_compare_dim_one_ancestor_cell_type_missing_in_one_tissue_but_exists_in_all_others-input_cell_counts_df1-expected_cell_counts_df1-input_gene_expr_df1-expected_gene_expr_df1]","tests.unit.backend.wmg.api.common","Fri Nov 15 18:22:56 GMT 2024","passed","Fri Nov 15 18:22:56 GMT 2024","","test_rollup","",""
"","6","test_from_uri","tests.unit.backend.layers.utils","Fri Nov 15 18:23:05 GMT 2024","passed","Fri Nov 15 18:23:05 GMT 2024","TestRegisteredSources","test_uri","",""
"","122","test__to_cxg__with_sparse_column_encoding","tests.unit.processing","Fri Nov 15 18:24:07 GMT 2024","passed","Fri Nov 15 18:24:08 GMT 2024","TestH5ADDataFile","test_h5ad_data_file","",""
"
        `get_collection_version_from_canonical` retrieves the unpublished version connected
        to the canonical collection, if no published version is available
        ","5","test_get_collection_version_from_canonical_unpublished_ok","tests.unit.backend.layers.business","Fri Nov 15 18:22:57 GMT 2024","passed","Fri Nov 15 18:22:57 GMT 2024","TestCollectionOperations","test_business","",""
"
        GET /collections/:collection_id returns 403 if an invalid is specified
        ","4","test__get_collection_id__403_not_found","tests.unit.backend.layers.api","Fri Nov 15 18:22:55 GMT 2024","passed","Fri Nov 15 18:22:55 GMT 2024","TestCollection","test_portal_api","",""
"","0","test_type_inference[parameters13]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_type_conversion_utils","",""
"","0","test_OK","tests.unit.backend.layers.common","Fri Nov 15 18:22:58 GMT 2024","passed","Fri Nov 15 18:22:58 GMT 2024","","test_validation","",""
"","7","test__can_publish_owned_collection","tests.unit.backend.layers.api","Fri Nov 15 18:22:56 GMT 2024","passed","Fri Nov 15 18:22:56 GMT 2024","TestPublishRevision","test_portal_api","",""
"","11","test__convert_ndarray_to_cxg_dense_array__writes_successfully","tests.unit.processing","Fri Nov 15 18:24:05 GMT 2024","passed","Fri Nov 15 18:24:05 GMT 2024","TestCxgGenerationUtils","test_cxg_generation_utils","",""
"","0","test__link__INVALID[other-https://]","tests.unit.backend.layers.common","Fri Nov 15 18:22:58 GMT 2024","passed","Fri Nov 15 18:22:58 GMT 2024","","test_validation","",""
"","24","test_get_collection_version_ok","tests.unit.backend.layers.api","Fri Nov 15 18:22:52 GMT 2024","passed","Fri Nov 15 18:22:52 GMT 2024","TestGetCollectionVersionID","test_curation_api","",""
"","4","test__update_collection__Super_Curator","tests.unit.backend.layers.api","Fri Nov 15 18:22:52 GMT 2024","passed","Fri Nov 15 18:22:52 GMT 2024","TestPatchCollectionID","test_curation_api","",""
"","9","test__update_collection__doi_does_not_exist__BAD_REQUEST","tests.unit.backend.layers.api","Fri Nov 15 18:22:52 GMT 2024","passed","Fri Nov 15 18:22:52 GMT 2024","TestPatchCollectionID","test_curation_api","",""
"","1","test__marker_gene_calculation","tests.unit.backend.cellguide.pipeline","Fri Nov 15 18:22:48 GMT 2024","skipped","Fri Nov 15 18:22:48 GMT 2024","MarkerGeneCalculatorTests","test_computational_marker_genes","",""
"","1","test__link__INVALID[protocol-google]","tests.unit.backend.layers.common","Fri Nov 15 18:22:58 GMT 2024","passed","Fri Nov 15 18:22:58 GMT 2024","","test_validation","",""
"
        Reuploads an unpublished dataset
        ","7","test__reupload_unpublished_dataset__202","tests.unit.backend.layers.api","Fri Nov 15 18:22:56 GMT 2024","passed","Fri Nov 15 18:22:56 GMT 2024","TestCollectionPutUploadLink","test_portal_api","",""
"","1","test_type_inference[parameters51]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_type_conversion_utils","",""
"","3","test__set_collection_version_datasets_order_missing_datasets__400","tests.unit.backend.layers.api","Fri Nov 15 18:22:55 GMT 2024","passed","Fri Nov 15 18:22:55 GMT 2024","TestUpdateCollection","test_portal_api","",""
"","5","test_patch_private_collection_dataset_not_authorized_403","tests.unit.backend.layers.api","Fri Nov 15 18:22:53 GMT 2024","passed","Fri Nov 15 18:22:53 GMT 2024","TestPatchDataset","test_curation_api","",""
"","0","test__link__OK[data_source-http://somewhere.org/path/?abcd=123]","tests.unit.backend.layers.common","Fri Nov 15 18:22:58 GMT 2024","passed","Fri Nov 15 18:22:58 GMT 2024","","test_validation","",""
"","1","test_type_inference[parameters23]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_type_conversion_utils","",""
"","0","test_parse_event_with_invalid_error_cause","tests.unit.processing","Fri Nov 15 18:24:08 GMT 2024","passed","Fri Nov 15 18:24:08 GMT 2024","","test_handle_error","",""
"","10","test__set_collection_version_datasets_order__OK","tests.unit.backend.layers.api","Fri Nov 15 18:22:55 GMT 2024","passed","Fri Nov 15 18:22:55 GMT 2024","TestUpdateCollection","test_portal_api","",""
"
        Test that datasets that do not appear in the processed_datasets variable in log_errors_and_cleanup are skipped
        ","2","test_skip_unprocessed_datasets","tests.unit.processing.schema_migration","Fri Nov 15 18:24:05 GMT 2024","passed","Fri Nov 15 18:24:05 GMT 2024","TestLogErrorsAndCleanup","test_log_errors_and_cleanup","",""
"","3","test__delete_key__404","tests.unit.backend.layers.auth","Fri Nov 15 18:22:56 GMT 2024","passed","Fri Nov 15 18:22:56 GMT 2024","TestKeys","test_auth_keys","",""
"","1","test__clean_doi","tests.unit.backend.common","Fri Nov 15 18:23:06 GMT 2024","passed","Fri Nov 15 18:23:06 GMT 2024","TestDoi","test_doi","",""
"","7","test__curation_api_swagger_ui__returns_200","tests.unit.backend.layers.api","Fri Nov 15 18:22:51 GMT 2024","passed","Fri Nov 15 18:22:51 GMT 2024","TestAPI","test_app","",""
"
    Test that the `rollup` function correctly accumulates (or rolls up) gene-expression
    values FOR EACH expressed gene and cell count values up the cell type ANCESTOR paths
    grouped by (tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>).

    The input:

    1. A cell type ontology subgraph consisting of 4 cell types.

    CL:0000127
    ├── CL:0000644
    ├── CL:0002605
    └── CL:0002627

    2. A gene expression dataframe consisting of expression numeric values for each
    (gene_ontology_term_id, tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>) tuple.
    3. The gene expression dataframe also holds total cell counts per tissue_ontology_term_id.
    This value is held in a column called `n_cells_tissue`.
    6. A cell counts dataframe that consists of cell counts for each
    (tissue_ontology_term_id, cell_type_ontology_term_id, <compare_dimension>) tuple.
    7. We set the `n_cells_tissue` column values to 1000 for all rows
    in the gene expression dataframe.
    8. We set all other numeric column values to `1` in the gene expression dataframe.

    The expected output:

    1. A rolled up gene expression dataframe.
    2. A rolled up cell counts dataframe.
    3. Assert that `n_cells_tissue` column value in the rolled up gene expression dataframe
    does not change for all rows because it should not be rolled up the cell type ontology
    ancestor paths.
    4. Assert that other numeric column values (i.e the columns that are not `n_cells_tissue`)
    in the rolled up gene expression dataframe hold the correct rolled up values.
    5. Assert that the cell counts in the rolled up cell counts dataframe hold the correct
    rolled up values.
    ","19","test__rollup[no_compare_dim_one_of_the_tissues_has_no_gene_expressions_at_all-input_cell_counts_df3-expected_cell_counts_df3-input_gene_expr_df3-expected_gene_expr_df3]","tests.unit.backend.wmg.api.common","Fri Nov 15 18:22:56 GMT 2024","passed","Fri Nov 15 18:22:56 GMT 2024","","test_rollup","",""
"","1","test_with_published","tests.unit.processing.schema_migration","Fri Nov 15 18:24:05 GMT 2024","passed","Fri Nov 15 18:24:05 GMT 2024","TestGatherCollections","test_gather_collections","",""
"
    Test the cropping method to ensure the image is cropped to a square
    ","2","test__crop_to_aspect_ratio[200-150]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_spatial_assets_utils","",""
"","4","test__catchall_exception_handler","tests.unit.backend.layers.api","Fri Nov 15 18:22:51 GMT 2024","passed","Fri Nov 15 18:22:51 GMT 2024","TestAPI","test_app","",""
"","4","test__create_deep_zoom_assets","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_spatial_assets_utils","",""
"","44","test_from_aws","tests.unit.backend.layers.utils","Fri Nov 15 18:23:05 GMT 2024","passed","Fri Nov 15 18:23:05 GMT 2024","TestSecretConfig","test_secret_config","",""
"","31","test_get_dataset_in_a_collection","tests.unit.backend.layers.api","Fri Nov 15 18:22:53 GMT 2024","passed","Fri Nov 15 18:22:53 GMT 2024","TestGetDatasets","test_curation_api","",""
"","0","test__prerelease_properly_formatted_semvar__returns_true","tests.unit.backend.layers.utils","Fri Nov 15 18:23:05 GMT 2024","passed","Fri Nov 15 18:23:05 GMT 2024","TestSemvarUtils","test_semvar_utils","",""
"Correctly identifies a valid search result from NCBI","0","test_unexpected_ncbi_responses","tests.unit.backend.layers.api","Fri Nov 15 18:22:55 GMT 2024","passed","Fri Nov 15 18:22:55 GMT 2024","GeneInfoAPIv1Tests","test_gene_info","",""
"","8","test_rollback_private_collection","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_rollback","",""
"","1","test__provider_parses_authors_and_dates_correctly","tests.unit.backend.common","Fri Nov 15 18:23:06 GMT 2024","passed","Fri Nov 15 18:23:06 GMT 2024","TestCrossrefProvider","test_crossref_provider","",""
"
        Asserts a CrossrefFetchException if the GET request fails for any reason
        ","1","test__provider_throws_exception_if_request_fails_with_404","tests.unit.backend.common","Fri Nov 15 18:23:06 GMT 2024","passed","Fri Nov 15 18:23:06 GMT 2024","TestCrossrefProvider","test_crossref_provider","",""
"","8","test_create_empty_dataset_version_for_current_dataset","tests.unit.backend.layers.business","Fri Nov 15 18:22:57 GMT 2024","passed","Fri Nov 15 18:22:57 GMT 2024","TestUpdateCollectionDatasets","test_business","",""
"","82","test_get_datasets_by_schema_200","tests.unit.backend.layers.api","Fri Nov 15 18:22:53 GMT 2024","passed","Fri Nov 15 18:22:53 GMT 2024","TestGetDatasets","test_curation_api","",""
"
        The check for changes in Crossref returns the existing DOI and the returned Crossref DOI if there is a
        change between the two.
        ","19","test_update_crossref_metadata_changed_doi_returns_doi_update_ok","tests.unit.backend.layers.business","Fri Nov 15 18:22:58 GMT 2024","passed","Fri Nov 15 18:22:58 GMT 2024","TestCollectionOperations","test_business","",""
"","2059","test_update_of_existing_secret_updates_secret","tests.unit.backend.layers.utils","Fri Nov 15 18:23:01 GMT 2024","passed","Fri Nov 15 18:23:03 GMT 2024","TestAwsSecret","test_aws_secret","",""
"","10","test__resurrect_collection","tests.unit.scripts","Fri Nov 15 18:22:52 GMT 2024","passed","Fri Nov 15 18:22:52 GMT 2024","TestTombstone","test_tombstone","",""
"","0","test_type_inference[parameters41]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_type_conversion_utils","",""
"","3","test__get_dataset_asset__dataset_NOT_FOUND","tests.unit.backend.layers.api","Fri Nov 15 18:22:56 GMT 2024","passed","Fri Nov 15 18:22:56 GMT 2024","TestDataset","test_portal_api","",""
"","0","test_positive","tests.unit.scripts","Fri Nov 15 18:22:52 GMT 2024","passed","Fri Nov 15 18:22:52 GMT 2024","TestFilterIssues","test_zenhub_close","",""
"","7","test_private_restoring_previously_replaced_dataset","tests.unit.backend.layers.business","Fri Nov 15 18:22:58 GMT 2024","passed","Fri Nov 15 18:22:58 GMT 2024","TestSetPreviousDatasetVersion","test_business","",""
"","71","test__delete_tombstone_collection","tests.unit.backend.layers.api","Fri Nov 15 18:22:51 GMT 2024","passed","Fri Nov 15 18:22:52 GMT 2024","TestDeleteCollection","test_curation_api","",""
"","0","test__link__INVALID[other-google.com]","tests.unit.backend.layers.common","Fri Nov 15 18:22:58 GMT 2024","passed","Fri Nov 15 18:22:58 GMT 2024","","test_validation","",""
"","0","test_parse_event_with_empty_event","tests.unit.processing","Fri Nov 15 18:24:08 GMT 2024","passed","Fri Nov 15 18:24:08 GMT 2024","","test_handle_error","",""
"","0","test_estimate_resource_requirements_positive[adata1-memory_settings1-expected1]","tests.unit.processing","Fri Nov 15 18:24:50 GMT 2024","passed","Fri Nov 15 18:24:50 GMT 2024","","test_process_download","",""
"
        Tests /curation/v1/datasets endpoint with different credentials and visibility filters.

        Test data setup:
        - published_collection_1: 2 datasets
        - published_collection_2: 1 dataset, other owner
        - published_collection_3: 1 dataset, previously revised and published
        - unpublished_collection_1: 3 datasets
        - unpublished_collection_2: 2 datasets, other owner
        - published_collection_1_revision: 3 datasets (one new, one modified)

        ","74","test_get_private_datasets_200","tests.unit.backend.layers.api","Fri Nov 15 18:22:53 GMT 2024","passed","Fri Nov 15 18:22:53 GMT 2024","TestGetDatasets","test_curation_api","",""
"
        Adding a dataset to a published collection should result in a failure
        ","7","test_add_dataset_to_published_collection_fail","tests.unit.backend.layers.business","Fri Nov 15 18:22:57 GMT 2024","passed","Fri Nov 15 18:22:57 GMT 2024","TestUpdateCollectionDatasets","test_business","",""
"","2","test__published_doi_used_if_exists_for_preprint","tests.unit.backend.common","Fri Nov 15 18:23:06 GMT 2024","passed","Fri Nov 15 18:23:06 GMT 2024","TestCrossrefProvider","test_crossref_provider","",""
"The 'revising_in' attribute is None for collections which lack a revision","9","test__get_collections_with_auth__OK_2","tests.unit.backend.layers.api","Fri Nov 15 18:22:52 GMT 2024","passed","Fri Nov 15 18:22:52 GMT 2024","TestGetCollections","test_curation_api","",""
"","0","test_datetime_with_millis","tests.unit.backend.layers.utils","Fri Nov 15 18:23:05 GMT 2024","passed","Fri Nov 15 18:23:05 GMT 2024","TestCuratorJSONEncoder","test_json","",""
"","39","test__delete_revision_collection_by_collection_version_id","tests.unit.backend.layers.api","Fri Nov 15 18:22:51 GMT 2024","passed","Fri Nov 15 18:22:51 GMT 2024","TestDeleteCollection","test_curation_api","",""
"
    Test the cropping method to ensure the image is cropped to a square
    ","0","test__crop_to_aspect_ratio[100-55]","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_spatial_assets_utils","",""
"","10","test_rollback_private_dataset_list","tests.unit.processing","Fri Nov 15 18:24:53 GMT 2024","passed","Fri Nov 15 18:24:53 GMT 2024","","test_rollback","",""
"","1","test_blank_fields","tests.unit.backend.layers.common","Fri Nov 15 18:22:58 GMT 2024","passed","Fri Nov 15 18:22:58 GMT 2024","","test_validation","",""
"","9","test_delete_collection_version__public__403","tests.unit.backend.layers.api","Fri Nov 15 18:22:55 GMT 2024","passed","Fri Nov 15 18:22:55 GMT 2024","TestCollectionDeletion","test_portal_api","",""
"","5","test__update_collection_new_doi_updates_metadata","tests.unit.backend.layers.api","Fri Nov 15 18:22:55 GMT 2024","passed","Fri Nov 15 18:22:55 GMT 2024","TestUpdateCollection","test_portal_api","",""
"
        Checks data submission policy is correctly saved on publish of a revision.
        ","13","test__publish_revision_data_submission_policy_version__OK","tests.unit.backend.layers.api","Fri Nov 15 18:22:56 GMT 2024","passed","Fri Nov 15 18:22:56 GMT 2024","TestPublishRevision","test_portal_api","",""
